ID,Longitude,Latitude,LocalX,LocalY
9493,100.383957,30.359791,36.912380,39.946846
9494,100.394356,30.359722,37.912113,39.942646
9495,100.404755,30.359652,38.911850,39.938316
9496,100.415161,30.359581,39.912323,39.934086
9497,100.425560,30.359509,40.912067,39.929729
9498,100.435959,30.359436,41.911808,39.925468
9499,100.446365,30.359362,42.912285,39.921089
9500,100.456764,30.359287,43.912033,39.916798
9501,100.467163,30.359213,44.911774,39.912594
9502,100.477562,30.359137,45.911522,39.908272
9503,100.487968,30.359058,46.912006,39.903831
9504,100.498367,30.358982,47.911758,39.899693
9505,100.508766,30.358904,48.911507,39.895435
9506,99.499817,30.371750,-48.080097,41.315876
9507,99.510223,30.371750,-47.079781,41.311539
9508,99.520622,30.371748,-46.080196,41.307087
9509,99.531029,30.371746,-45.079880,41.302719
9510,99.541428,30.371742,-44.080292,41.298233
9511,99.551834,30.371740,-43.079975,41.294052
9512,99.562233,30.371735,-42.080391,41.289539
9513,99.572639,30.371729,-41.080074,41.285114
9514,99.583038,30.371723,-40.080490,41.280781
9515,99.593445,30.371717,-39.080170,41.276539
9516,99.603844,30.371710,-38.080585,41.272179
9517,99.614250,30.371700,-37.080265,41.267700
9518,99.624649,30.371691,-36.080681,41.263309
9519,99.635056,30.371681,-35.080360,41.259007
9520,99.645454,30.371670,-34.080772,41.254589
9521,99.655861,30.371658,-33.080456,41.250259
9522,99.666260,30.371645,-32.080868,41.245811
9523,99.676666,30.371632,-31.080549,41.241451
9524,99.687065,30.371618,-30.080963,41.237186
9525,99.697472,30.371603,-29.080641,41.232800
9526,99.707870,30.371588,-28.081055,41.228504
9527,99.718277,30.371571,-27.080732,41.224087
9528,99.728676,30.371553,-26.081144,41.219761
9529,99.739082,30.371534,-25.080822,41.215317
9530,99.749481,30.371515,-24.081232,41.210964
9531,99.759888,30.371496,-23.080910,41.206699
9532,99.770287,30.371475,-22.081320,41.202316
9533,99.780693,30.371452,-21.080997,41.197811
9534,99.791092,30.371431,-20.081406,41.193611
9535,99.801498,30.371408,-19.081081,41.189289
9536,99.811897,30.371384,-18.081490,41.184849
9537,99.822304,30.371359,-17.081163,41.180496
9538,99.832703,30.371334,-16.081572,41.176239
9539,99.843109,30.371307,-15.081245,41.171856
9540,99.853508,30.371279,-14.081652,41.167355
9541,99.863914,30.371252,-13.081325,41.163158
9542,99.874313,30.371223,-12.081729,41.158840
9543,99.884720,30.371193,-11.081400,41.154404
9544,99.895119,30.371162,-10.081803,41.150055
9545,99.905525,30.371132,-9.081473,41.145798
9546,99.915924,30.371099,-8.081877,41.141422
9547,99.926331,30.371067,-7.081545,41.137138
9548,99.936729,30.371033,-6.081946,41.132729
9549,99.947136,30.370998,-5.081614,41.128418
9550,99.957535,30.370962,-4.082014,41.123981
9551,99.967941,30.370926,-3.081679,41.119637
9552,99.978340,30.370890,-2.082078,41.115383
9553,99.988747,30.370852,-1.081742,41.111012
9554,99.999146,30.370813,-0.082139,41.106731
9555,100.009552,30.370773,0.918198,41.102329
9556,100.019951,30.370733,1.917803,41.098015
9557,100.030357,30.370691,2.918142,41.093586
9558,100.040756,30.370649,3.917748,41.089245
9559,100.051163,30.370607,4.918089,41.084995
9560,100.061562,30.370564,5.917697,41.080624
9561,100.071968,30.370520,6.918039,41.076347
9562,100.082367,30.370474,7.917649,41.071949
9563,100.092773,30.370428,8.917994,41.067642
9564,100.103172,30.370382,9.917605,41.063423
9565,100.113579,30.370335,10.917952,41.059086
9566,100.123978,30.370285,11.917564,41.054630
9567,100.134384,30.370237,12.917913,41.050476
9568,100.144783,30.370186,13.917528,41.045990
9569,100.155182,30.370136,14.917146,41.041805
9570,100.165588,30.370085,15.917496,41.037498
9571,100.175987,30.370031,16.917116,41.033073
9572,100.186394,30.369978,17.917469,41.028744
9573,100.196793,30.369925,18.917089,41.024502
9574,100.207199,30.369869,19.917446,41.020138
9575,100.217598,30.369814,20.917068,41.015865
9576,100.228004,30.369757,21.917425,41.011471
9577,100.238403,30.369699,22.917051,41.007172
9578,100.248810,30.369642,23.917410,41.002964
9579,100.259209,30.369583,24.917040,40.998634
9580,100.269608,30.369522,25.916668,40.994183
9581,100.280014,30.369463,26.917030,40.990036
9582,100.290413,30.369400,27.916664,40.985554
9583,100.300819,30.369339,28.917028,40.981380
9584,100.311218,30.369276,29.916662,40.977081
9585,100.321625,30.369211,30.917030,40.972664
9586,100.332024,30.369146,31.916668,40.968334
9587,100.342430,30.369081,32.917038,40.964100
9588,100.352829,30.369015,33.916679,40.959747
9589,100.363228,30.368948,34.916321,40.955479
9590,100.373634,30.368879,35.916695,40.951096
9591,100.384033,30.368811,36.916340,40.946800
9592,100.394440,30.368742,37.916714,40.942596
9593,100.404839,30.368671,38.916363,40.938274
9594,100.415245,30.368601,39.916740,40.934044
9595,100.425644,30.368528,40.916389,40.929691
9596,100.436043,30.368456,41.916042,40.925426
9597,100.446449,30.368382,42.916431,40.921047
9598,100.456848,30.368307,43.916080,40.916756
9599,100.467255,30.368233,44.916470,40.912560
9600,100.477654,30.368156,45.916126,40.908237
9601,100.488060,30.368078,46.916519,40.903797
9602,100.498459,30.368002,47.916176,40.899662
9603,100.508858,30.367924,48.915840,40.895397
9604,99.499817,30.380770,-48.075699,42.315804
9605,99.510223,30.380770,-47.075474,42.311470
9606,99.520622,30.380768,-46.075981,42.307014
9607,99.531029,30.380766,-45.075752,42.302647
9608,99.541435,30.380764,-44.075527,42.298374
9609,99.551834,30.380760,-43.076035,42.293980
9610,99.562241,30.380754,-42.075809,42.289463
9611,99.572647,30.380751,-41.075581,42.285255
9612,99.583046,30.380745,-40.076088,42.280922
9613,99.593452,30.380737,-39.075863,42.276470
9614,99.603859,30.380730,-38.075634,42.272106
9615,99.614258,30.380720,-37.076141,42.267624
9616,99.624664,30.380711,-36.075912,42.263233
9617,99.635063,30.380701,-35.076420,42.258934
9618,99.645470,30.380690,-34.076191,42.254517
9619,99.655876,30.380678,-33.075966,42.250183
9620,99.666275,30.380667,-32.076469,42.245949
9621,99.676682,30.380653,-31.076241,42.241589
9622,99.687088,30.380638,-30.076012,42.237110
9623,99.697487,30.380623,-29.076515,42.232727
9624,99.707893,30.380608,-28.076284,42.228428
9625,99.718292,30.380590,-27.076790,42.224010
9626,99.728699,30.380573,-26.076559,42.219688
9627,99.739105,30.380554,-25.076328,42.215240
9628,99.749504,30.380535,-24.076830,42.210888
9629,99.759911,30.380516,-23.076599,42.206627
9630,99.770317,30.380495,-22.076366,42.202244
9631,99.780716,30.380474,-21.076870,42.197948
9632,99.791122,30.380451,-20.076637,42.193535
9633,99.801529,30.380428,-19.076403,42.189217
9634,99.811928,30.380404,-18.076902,42.184772
9635,99.822334,30.380379,-17.076670,42.180424
9636,99.832733,30.380354,-16.077168,42.176163
9637,99.843140,30.380327,-15.076933,42.171780
9638,99.853546,30.380301,-14.076697,42.167492
9639,99.863945,30.380272,-13.077194,42.163086
9640,99.874352,30.380243,-12.076957,42.158764
9641,99.884758,30.380213,-11.076719,42.154327
9642,99.895157,30.380182,-10.077216,42.149979
9643,99.905563,30.380152,-9.076977,42.145725
9644,99.915962,30.380119,-8.077471,42.141346
9645,99.926369,30.380087,-7.077231,42.137062
9646,99.936775,30.380053,-6.076990,42.132660
9647,99.947174,30.380018,-5.077482,42.128345
9648,99.957581,30.379982,-4.077240,42.123909
9649,99.967979,30.379946,-3.077731,42.119568
9650,99.978386,30.379910,-2.077487,42.115311
9651,99.988792,30.379871,-1.077243,42.110943
9652,99.999191,30.379833,-0.077732,42.106659
9653,100.009598,30.379793,0.922514,42.102257
9654,100.019997,30.379753,1.922027,42.097946
9655,100.030403,30.379713,2.922275,42.093727
9656,100.040810,30.379671,3.922523,42.089386
9657,100.051208,30.379627,4.922039,42.084927
9658,100.061615,30.379583,5.922289,42.080559
9659,100.072014,30.379539,6.921806,42.076283
9660,100.082420,30.379494,7.922058,42.071884
9661,100.092827,30.379448,8.922311,42.067574
9662,100.103226,30.379402,9.921831,42.063358
9663,100.113632,30.379354,10.922086,42.059025
9664,100.124031,30.379307,11.921608,42.054779
9665,100.134438,30.379257,12.921865,42.050411
9666,100.144844,30.379206,13.922122,42.045925
9667,100.155243,30.379156,14.921647,42.041740
9668,100.165649,30.379105,15.921907,42.037437
9669,100.176048,30.379051,16.921434,42.033016
9670,100.186455,30.378998,17.921698,42.028683
9671,100.196861,30.378944,18.921959,42.024441
9672,100.207260,30.378889,19.921490,42.020077
9673,100.217667,30.378834,20.921755,42.015808
9674,100.228065,30.378777,21.921288,42.011414
9675,100.238472,30.378719,22.921555,42.007118
9676,100.248878,30.378662,23.921824,42.002907
9677,100.259277,30.378603,24.921360,41.998577
9678,100.269684,30.378542,25.921631,41.994129
9679,100.280083,30.378483,26.921169,41.989979
9680,100.290489,30.378420,27.921444,41.985504
9681,100.300888,30.378359,28.920984,41.981323
9682,100.311295,30.378296,29.921259,41.977032
9683,100.321701,30.378231,30.921537,41.972614
9684,100.332100,30.378166,31.921082,41.968285
9685,100.342506,30.378101,32.921364,41.964054
9686,100.352905,30.378035,33.920910,41.959694
9687,100.363312,30.377968,34.921192,41.955433
9688,100.373711,30.377899,35.920742,41.951046
9689,100.384117,30.377831,36.921028,41.946758
9690,100.394516,30.377762,37.920582,41.942554
9691,100.404922,30.377691,38.920872,41.938236
9692,100.415329,30.377621,39.921162,41.934006
9693,100.425728,30.377548,40.920715,41.929649
9694,100.436134,30.377476,41.921009,41.925392
9695,100.446533,30.377401,42.920570,41.921009
9696,100.456940,30.377327,43.920864,41.916718
9697,100.467339,30.377253,44.920429,41.912521
9698,100.477745,30.377176,45.920727,41.908203
9699,100.488144,30.377098,46.920292,41.903763
9700,100.498550,30.377022,47.920593,41.899628
9701,100.508949,30.376944,48.920162,41.895367
9702,99.499817,30.389790,-48.071301,43.315739
9703,99.510223,30.389790,-47.071167,43.311398
9704,99.520630,30.389790,-46.071030,43.307152
9705,99.531029,30.389788,-45.071629,43.302792
9706,99.541435,30.389784,-44.071495,43.298306
9707,99.551842,30.389780,-43.071358,43.293911
9708,99.562248,30.389776,-42.071228,43.289604
9709,99.572655,30.389771,-41.071091,43.285179
9710,99.583054,30.389765,-40.071686,43.280853
9711,99.593460,30.389757,-39.071556,43.276394
9712,99.603867,30.389750,-38.071419,43.272034
9713,99.614273,30.389742,-37.071281,43.267761
9714,99.624672,30.389732,-36.071880,43.263374
9715,99.635078,30.389721,-35.071743,43.258862
9716,99.645485,30.389711,-34.071606,43.254654
9717,99.655891,30.389700,-33.071468,43.250324
9718,99.666290,30.389687,-32.072067,43.245876
9719,99.676697,30.389673,-31.071930,43.241516
9720,99.687103,30.389658,-30.071793,43.237038
9721,99.697510,30.389645,-29.071653,43.232864
9722,99.707909,30.389627,-28.072250,43.228355
9723,99.718315,30.389612,-27.072111,43.224152
9724,99.728722,30.389593,-26.071972,43.219612
9725,99.739128,30.389576,-25.071835,43.215378
9726,99.749527,30.389557,-24.072428,43.211029
9727,99.759933,30.389536,-23.072289,43.206551
9728,99.770340,30.389515,-22.072149,43.202168
9729,99.780746,30.389494,-21.072008,43.197876
9730,99.791145,30.389471,-20.072599,43.193466
9731,99.801552,30.389448,-19.072458,43.189140
9732,99.811958,30.389425,-18.072317,43.184910
9733,99.822365,30.389400,-17.072174,43.180557
9734,99.832764,30.389374,-16.072763,43.176090
9735,99.843170,30.389347,-15.072620,43.171711
9736,99.853577,30.389320,-14.072475,43.167423
9737,99.863983,30.389292,-13.072331,43.163013
9738,99.874382,30.389263,-12.072919,43.158695
9739,99.884789,30.389235,-11.072773,43.154469
9740,99.895195,30.389204,-10.072627,43.150120
9741,99.905602,30.389172,-9.072480,43.145653
9742,99.916000,30.389139,-8.073066,43.141277
9743,99.926407,30.389107,-7.072917,43.136993
9744,99.936813,30.389072,-6.072768,43.132587
9745,99.947220,30.389038,-5.072618,43.128273
9746,99.957619,30.389004,-4.073201,43.124050
9747,99.968025,30.388968,-3.073050,43.119705
9748,99.978432,30.388929,-2.072898,43.115246
9749,99.988831,30.388891,-1.073478,43.110870
9750,99.999237,30.388853,-0.073325,43.106590
9751,100.009644,30.388813,0.926829,43.102188
9752,100.020050,30.388773,1.926984,43.097878
9753,100.030449,30.388733,2.926407,43.093658
9754,100.040855,30.388691,3.926564,43.089321
9755,100.051262,30.388647,4.926721,43.084858
9756,100.061668,30.388605,5.926880,43.080704
9757,100.072067,30.388559,6.926306,43.076214
9758,100.082474,30.388515,7.926466,43.072029
9759,100.092880,30.388470,8.926627,43.067722
9760,100.103279,30.388422,9.926057,43.063293
9761,100.113686,30.388374,10.926220,43.058956
9762,100.124092,30.388327,11.926383,43.054714
9763,100.134499,30.388277,12.926549,43.050346
9764,100.144897,30.388227,13.925982,43.046074
9765,100.155304,30.388176,14.926148,43.041679
9766,100.165710,30.388124,15.926316,43.037380
9767,100.176117,30.388071,16.926487,43.032955
9768,100.186516,30.388018,17.925922,43.028622
9769,100.196922,30.387964,18.926094,43.024384
9770,100.207329,30.387909,19.926266,43.020020
9771,100.217728,30.387854,20.925707,43.015751
9772,100.228134,30.387796,21.925880,43.011360
9773,100.238541,30.387739,22.926056,43.007061
9774,100.248940,30.387682,23.925501,43.002853
9775,100.259346,30.387623,24.925680,42.998524
9776,100.269753,30.387564,25.925859,42.994286
9777,100.280159,30.387503,26.926039,42.989929
9778,100.290558,30.387442,27.925488,42.985661
9779,100.300964,30.387379,28.925673,42.981277
9780,100.311371,30.387316,29.925856,42.976982
9781,100.321770,30.387251,30.925308,42.972561
9782,100.332176,30.387186,31.925493,42.968239
9783,100.342583,30.387121,32.925682,42.964008
9784,100.352982,30.387054,33.925140,42.959652
9785,100.363388,30.386988,34.925331,42.955387
9786,100.373795,30.386919,35.925522,42.951008
9787,100.384193,30.386850,36.924984,42.946712
9788,100.394600,30.386782,37.925179,42.942513
9789,100.405006,30.386711,38.925377,42.938190
9790,100.415405,30.386641,39.924839,42.933960
9791,100.425812,30.386568,40.925037,42.929611
9792,100.436218,30.386496,41.925240,42.925350
9793,100.446617,30.386421,42.924709,42.920971
9794,100.457024,30.386347,43.924915,42.916683
9795,100.467430,30.386272,44.925117,42.912487
9796,100.477829,30.386196,45.924595,42.908169
9797,100.488235,30.386118,46.924801,42.903732
9798,100.498642,30.386042,47.925011,42.899597
9799,100.509041,30.385962,48.924488,42.895130
9800,99.499817,30.398811,-48.066902,44.315884
9801,99.510223,30.398811,-47.066860,44.311543
9802,99.520630,30.398809,-46.066818,44.307087
9803,99.531036,30.398808,-45.066772,44.302719
9804,99.541443,30.398804,-44.066730,44.298233
9805,99.551849,30.398800,-43.066689,44.293839
9806,99.562248,30.398796,-42.067375,44.289539
9807,99.572655,30.398790,-41.067333,44.285114
9808,99.583061,30.398785,-40.067287,44.280781
9809,99.593468,30.398779,-39.067242,44.276539
9810,99.603874,30.398771,-38.067200,44.272175
9811,99.614281,30.398762,-37.067158,44.267693
9812,99.624687,30.398752,-36.067112,44.263302
9813,99.635094,30.398743,-35.067066,44.258999
9814,99.645500,30.398731,-34.067024,44.254581
9815,99.655899,30.398720,-33.067711,44.250256
9816,99.666306,30.398706,-32.067665,44.245804
9817,99.676712,30.398693,-31.067619,44.241444
9818,99.687119,30.398680,-30.067574,44.237179
9819,99.697525,30.398664,-29.067528,44.232792
9820,99.707932,30.398649,-28.067480,44.228497
9821,99.718338,30.398632,-27.067434,44.224079
9822,99.728745,30.398615,-26.067387,44.219753
9823,99.739143,30.398596,-25.068071,44.215309
9824,99.749550,30.398577,-24.068026,44.210953
9825,99.759956,30.398558,-23.067976,44.206692
9826,99.770363,30.398537,-22.067928,44.202309
9827,99.780769,30.398514,-21.067879,44.197803
9828,99.791176,30.398493,-20.067829,44.193600
9829,99.801582,30.398468,-19.067780,44.189072
9830,99.811989,30.398445,-18.067728,44.184841
9831,99.822388,30.398420,-17.068413,44.180489
9832,99.832794,30.398394,-16.068361,44.176018
9833,99.843201,30.398369,-15.068308,44.171852
9834,99.853607,30.398340,-14.068255,44.167351
9835,99.864014,30.398314,-13.068202,44.163151
9836,99.874420,30.398283,-12.068149,44.158627
9837,99.884827,30.398254,-11.068093,44.154400
9838,99.895233,30.398224,-10.068039,44.150051
9839,99.905632,30.398191,-9.068717,44.145580
9840,99.916039,30.398161,-8.068661,44.141418
9841,99.926445,30.398127,-7.068604,44.136921
9842,99.936852,30.398094,-6.068546,44.132729
9843,99.947258,30.398058,-5.068488,44.128204
9844,99.957664,30.398024,-4.068429,44.123981
9845,99.968071,30.397987,-3.068370,44.119640
9846,99.978470,30.397951,-2.069042,44.115387
9847,99.988876,30.397913,-1.068981,44.111015
9848,99.999283,30.397873,-0.068919,44.106522
9849,100.009689,30.397835,0.931144,44.102333
9850,100.020096,30.397795,1.931207,44.098022
9851,100.030502,30.397753,2.931272,44.093594
9852,100.040909,30.397711,3.931337,44.089252
9853,100.051308,30.397669,4.930669,44.085007
9854,100.061714,30.397625,5.930737,44.080635
9855,100.072121,30.397581,6.930804,44.076363
9856,100.082527,30.397535,7.930873,44.071964
9857,100.092934,30.397490,8.930943,44.067657
9858,100.103340,30.397442,9.931014,44.063229
9859,100.113747,30.397394,10.931085,44.058899
9860,100.124146,30.397346,11.930424,44.054653
9861,100.134552,30.397297,12.930498,44.050289
9862,100.144958,30.397247,13.930573,44.046017
9863,100.155365,30.397196,14.930648,44.041622
9864,100.165771,30.397144,15.930724,44.037319
9865,100.176178,30.397093,16.930803,44.033108
9866,100.186577,30.397039,17.930149,44.028778
9867,100.196983,30.396984,18.930227,44.024323
9868,100.207390,30.396929,19.930309,44.019966
9869,100.217796,30.396873,20.930391,44.015694
9870,100.228203,30.396818,21.930473,44.011517
9871,100.238609,30.396759,22.930559,44.007008
9872,100.249008,30.396702,23.929911,44.002796
9873,100.259415,30.396643,24.929996,43.998474
9874,100.269821,30.396584,25.930084,43.994236
9875,100.280228,30.396523,26.930174,43.989880
9876,100.290634,30.396461,27.930264,43.985615
9877,100.301033,30.396399,28.929623,43.981228
9878,100.311440,30.396336,29.929714,43.976929
9879,100.321846,30.396271,30.929811,43.972515
9880,100.332253,30.396206,31.929907,43.968193
9881,100.342659,30.396141,32.930004,43.963963
9882,100.353065,30.396074,33.930103,43.959610
9883,100.363464,30.396008,34.929466,43.955345
9884,100.373871,30.395941,35.929565,43.951176
9885,100.384277,30.395870,36.929668,43.946671
9886,100.394684,30.395802,37.929775,43.942474
9887,100.405090,30.395731,38.929878,43.938152
9888,100.415489,30.395660,39.929249,43.933922
9889,100.425896,30.395588,40.929359,43.929573
9890,100.436302,30.395515,41.929470,43.925316
9891,100.446709,30.395441,42.929577,43.920937
9892,100.457115,30.395367,43.929691,43.916653
9893,100.467514,30.395292,44.929073,43.912453
9894,100.477921,30.395216,45.929188,43.908138
9895,100.488327,30.395138,46.929306,43.903698
9896,100.498734,30.395061,47.929420,43.899567
9897,100.509132,30.394981,48.928814,43.895096
9898,99.499817,30.407831,-48.062500,45.315815
9899,99.510223,30.407831,-47.062550,45.311478
9900,99.520630,30.407829,-46.062599,45.307018
9901,99.531036,30.407827,-45.062649,45.302658
9902,99.541443,30.407825,-44.062695,45.298378
9903,99.551849,30.407822,-43.062740,45.293983
9904,99.562256,30.407816,-42.062794,45.289467
9905,99.572662,30.407812,-41.062840,45.285259
9906,99.583069,30.407804,-40.062885,45.280712
9907,99.593475,30.407799,-39.062935,45.276470
9908,99.603882,30.407791,-38.062981,45.272106
9909,99.614288,30.407782,-37.063030,45.267624
9910,99.624695,30.407772,-36.063080,45.263233
9911,99.635101,30.407763,-35.063126,45.258934
9912,99.645508,30.407751,-34.063171,45.254513
9913,99.655914,30.407740,-33.063217,45.250183
9914,99.666321,30.407728,-32.063263,45.245945
9915,99.676727,30.407715,-31.063309,45.241585
9916,99.687134,30.407700,-30.063356,45.237110
9917,99.697540,30.407684,-29.063400,45.232723
9918,99.707947,30.407669,-28.063446,45.228424
9919,99.718353,30.407652,-27.063490,45.224007
9920,99.728760,30.407635,-26.063536,45.219685
9921,99.739166,30.407616,-25.063578,45.215237
9922,99.749573,30.407597,-24.063623,45.210884
9923,99.759979,30.407578,-23.063665,45.206619
9924,99.770386,30.407557,-22.063709,45.202240
9925,99.780792,30.407536,-21.063751,45.197945
9926,99.791199,30.407513,-20.063793,45.193531
9927,99.801605,30.407490,-19.063833,45.189213
9928,99.812012,30.407465,-18.063877,45.184769
9929,99.822418,30.407440,-17.063915,45.180416
9930,99.832825,30.407415,-16.063955,45.176159
9931,99.843231,30.407389,-15.063996,45.171780
9932,99.853638,30.407362,-14.064035,45.167492
9933,99.864044,30.407333,-13.064074,45.163082
9934,99.874451,30.407305,-12.064112,45.158764
9935,99.884857,30.407274,-11.064149,45.154327
9936,99.895264,30.407244,-10.064185,45.149979
9937,99.905670,30.407213,-9.064220,45.145725
9938,99.916077,30.407181,-8.064257,45.141350
9939,99.926483,30.407148,-7.064291,45.137066
9940,99.936890,30.407114,-6.064325,45.132660
9941,99.947296,30.407080,-5.064358,45.128349
9942,99.957703,30.407043,-4.064391,45.123913
9943,99.968109,30.407007,-3.064423,45.119572
9944,99.978516,30.406971,-2.064454,45.115322
9945,99.988922,30.406933,-1.064485,45.110950
9946,99.999329,30.406895,-0.064514,45.106667
9947,100.009735,30.406855,0.935457,45.102268
9948,100.020142,30.406815,1.935429,45.097958
9949,100.030548,30.406773,2.935402,45.093529
9950,100.040955,30.406731,3.935375,45.089191
9951,100.051361,30.406689,4.935350,45.084942
9952,100.061768,30.406645,5.935325,45.080574
9953,100.072174,30.406601,6.935302,45.076298
9954,100.082581,30.406555,7.935279,45.071903
9955,100.092987,30.406509,8.935257,45.067596
9956,100.103394,30.406462,9.935236,45.063171
9957,100.113800,30.406414,10.935216,45.058834
9958,100.124207,30.406366,11.935197,45.054592
9959,100.134613,30.406317,12.935179,45.050232
9960,100.145020,30.406267,13.935163,45.045956
9961,100.155426,30.406216,14.935146,45.041561
9962,100.165833,30.406164,15.935131,45.037262
9963,100.176239,30.406113,16.935118,45.033051
9964,100.186646,30.406059,17.935104,45.028717
9965,100.197052,30.406004,18.935093,45.024269
9966,100.207458,30.405951,19.935081,45.020123
9967,100.217857,30.405893,20.934340,45.015640
9968,100.228264,30.405838,21.934330,45.011459
9969,100.238670,30.405781,22.934324,45.007164
9970,100.249077,30.405722,23.934319,45.002747
9971,100.259483,30.405663,24.934313,44.998417
9972,100.269890,30.405603,25.934309,44.994183
9973,100.280296,30.405542,26.934307,44.989830
9974,100.290703,30.405481,27.934305,44.985561
9975,100.301109,30.405418,28.934307,44.981178
9976,100.311516,30.405355,29.934307,44.976887
9977,100.321922,30.405291,30.934311,44.972473
9978,100.332329,30.405228,31.934315,44.968361
9979,100.342735,30.405161,32.934319,44.963917
9980,100.353142,30.405094,33.934322,44.959564
9981,100.363548,30.405027,34.934334,44.955303
9982,100.373955,30.404961,35.934345,44.951134
9983,100.384361,30.404890,36.934357,44.946632
9984,100.394760,30.404821,37.933632,44.942429
9985,100.405167,30.404751,38.933643,44.938114
9986,100.415573,30.404680,39.933659,44.933884
9987,100.425980,30.404608,40.933678,44.929535
9988,100.436386,30.404535,41.933697,44.925282
9989,100.446793,30.404461,42.933716,44.920902
9990,100.457199,30.404387,43.933735,44.916618
9991,100.467606,30.404312,44.933758,44.912422
9992,100.478012,30.404236,45.933781,44.908104
9993,100.488419,30.404158,46.933807,44.903671
9994,100.498825,30.404081,47.933830,44.899540
9995,100.509232,30.404001,48.933865,44.895073
9996,99.499817,30.416851,-48.058102,46.315750
9997,99.510223,30.416851,-47.058243,46.311413
9998,99.520630,30.416851,-46.058380,46.307167
9999,99.531044,30.416847,-45.057789,46.302586
10000,99.541451,30.416845,-44.057926,46.298313
10001,99.551857,30.416842,-43.058067,46.293919
10002,99.562263,30.416838,-42.058208,46.289612
10003,99.572670,30.416832,-41.058342,46.285187
10004,99.583076,30.416826,-40.058483,46.280857
10005,99.593483,30.416819,-39.058624,46.276402
10006,99.603897,30.416811,-38.058033,46.272038
10007,99.614304,30.416803,-37.058167,46.267765
10008,99.624710,30.416794,-36.058308,46.263374
10009,99.635117,30.416782,-35.058445,46.258862
10010,99.645523,30.416773,-34.058586,46.254658
10011,99.655930,30.416759,-33.058723,46.250114
10012,99.666336,30.416748,-32.058861,46.245876
10013,99.676743,30.416735,-31.058998,46.241520
10014,99.687157,30.416719,-30.058403,46.237038
10015,99.697563,30.416704,-29.058540,46.232651
10016,99.707970,30.416689,-28.058676,46.228355
10017,99.718376,30.416672,-27.058813,46.223938
10018,99.728783,30.416655,-26.058949,46.219612
10019,99.739189,30.416637,-25.059084,46.215378
10020,99.749596,30.416618,-24.059221,46.211029
10021,99.760002,30.416597,-23.059355,46.206551
10022,99.770416,30.416576,-22.058756,46.202168
10023,99.780823,30.416555,-21.058891,46.197876
10024,99.791229,30.416533,-20.059023,46.193462
10025,99.801636,30.416510,-19.059156,46.189140
10026,99.812042,30.416485,-18.059290,46.184700
10027,99.822449,30.416460,-17.059422,46.180347
10028,99.832855,30.416435,-16.059553,46.176090
10029,99.843262,30.416409,-15.059685,46.171711
10030,99.853676,30.416382,-14.059082,46.167423
10031,99.864082,30.416353,-13.059212,46.163017
10032,99.874489,30.416325,-12.059341,46.158695
10033,99.884895,30.416294,-11.059471,46.154263
10034,99.895302,30.416264,-10.059599,46.149914
10035,99.905708,30.416233,-9.059726,46.145660
10036,99.916115,30.416201,-8.059853,46.141285
10037,99.926521,30.416168,-7.059979,46.137001
10038,99.936928,30.416134,-6.060105,46.132595
10039,99.947342,30.416100,-5.059496,46.128281
10040,99.957748,30.416063,-4.059621,46.123848
10041,99.968155,30.416027,-3.059744,46.119507
10042,99.978561,30.415991,-2.059867,46.115253
10043,99.988968,30.415953,-1.059989,46.110882
10044,99.999374,30.415915,-0.060110,46.106606
10045,100.009781,30.415874,0.939770,46.102203
10046,100.020187,30.415834,1.939650,46.097893
10047,100.030594,30.415792,2.939531,46.093464
10048,100.041008,30.415751,3.940146,46.089130
10049,100.051414,30.415709,4.940029,46.084877
10050,100.061821,30.415665,5.939913,46.080513
10051,100.072227,30.415621,6.939798,46.076237
10052,100.082634,30.415575,7.939683,46.071838
10053,100.093040,30.415529,8.939570,46.067535
10054,100.103447,30.415483,9.939458,46.063320
10055,100.113853,30.415436,10.939345,46.058987
10056,100.124260,30.415386,11.939236,46.054535
10057,100.134666,30.415337,12.939126,46.050171
10058,100.145073,30.415287,13.939017,46.045898
10059,100.155487,30.415236,14.939644,46.041508
10060,100.165894,30.415184,15.939536,46.037209
10061,100.176300,30.415133,16.939432,46.032997
10062,100.186707,30.415079,17.939325,46.028664
10063,100.197113,30.415024,18.939222,46.024216
10064,100.207520,30.414970,19.939121,46.020065
10065,100.217926,30.414913,20.939020,46.015587
10066,100.228333,30.414858,21.938919,46.011410
10067,100.238739,30.414801,22.938822,46.007114
10068,100.249146,30.414742,23.938725,46.002697
10069,100.259552,30.414682,24.938627,45.998371
10070,100.269958,30.414623,25.938532,45.994137
10071,100.280365,30.414562,26.938438,45.989780
10072,100.290779,30.414501,27.939077,45.985516
10073,100.301186,30.414438,28.938986,45.981133
10074,100.311592,30.414375,29.938896,45.976841
10075,100.321999,30.414312,30.938808,45.972637
10076,100.332405,30.414248,31.938721,45.968315
10077,100.342812,30.414181,32.938633,45.963875
10078,100.353218,30.414114,33.938549,45.959522
10079,100.363625,30.414047,34.938465,45.955261
10080,100.374031,30.413980,35.938381,45.951096
10081,100.384438,30.413912,36.938301,45.946804
10082,100.394844,30.413841,37.938221,45.942394
10083,100.405251,30.413771,38.938145,45.938076
10084,100.415657,30.413700,39.938065,45.933849
10085,100.426064,30.413628,40.937992,45.929501
10086,100.436470,30.413555,41.937920,45.925247
