Site_ID,Period,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10
240,0.000000,0.073830,0.073845,0.178134,0.062695,0.124116,0.084646,0.097771,0.132198,0.076984,0.026262
241,0.000000,0.116214,0.075737,0.218086,0.114090,0.070006,0.110394,0.168903,0.140142,0.081431,0.041799
242,0.000000,0.094527,0.042649,0.209648,0.123013,0.071901,0.099909,0.055331,0.200710,0.064671,0.032530
243,0.000000,0.147864,0.065693,0.244866,0.094170,0.087909,0.094587,0.059661,0.150291,0.116591,0.052360
244,0.000000,0.068633,0.083205,0.151217,0.086017,0.078156,0.050055,0.035761,0.171949,0.097562,0.048963
245,0.000000,0.078967,0.132518,0.269530,0.112308,0.078464,0.079116,0.056722,0.140635,0.135714,0.041856
246,0.000000,0.072320,0.126912,0.218500,0.092662,0.067495,0.058921,0.072356,0.206320,0.102152,0.042931
247,0.000000,0.040047,0.098617,0.168780,0.093119,0.067553,0.047062,0.051948,0.094785,0.051092,0.097531
248,0.000000,0.066535,0.118314,0.238793,0.040869,0.052062,0.062446,0.090933,0.142103,0.176505,0.060737
249,0.000000,0.092506,0.080808,0.256034,0.097247,0.042823,0.069283,0.086754,0.127453,0.065560,0.036206
250,0.000000,0.057820,0.117637,0.300204,0.090763,0.066969,0.142145,0.110551,0.158692,0.118159,0.048248
251,0.000000,0.098607,0.178724,0.349239,0.050090,0.059202,0.096189,0.076452,0.058424,0.069229,0.069168
252,0.000000,0.066482,0.127064,0.258817,0.066924,0.058825,0.115111,0.115699,0.064880,0.068409,0.044257
253,0.000000,0.092273,0.085423,0.139002,0.060628,0.049044,0.122959,0.154470,0.102375,0.102678,0.041191
254,0.000000,0.101065,0.150289,0.189893,0.052234,0.056709,0.182626,0.084920,0.040091,0.114880,0.053219
255,0.000000,0.091552,0.117736,0.280957,0.063820,0.069008,0.127452,0.074463,0.107249,0.153997,0.034440
256,0.000000,0.122869,0.107134,0.261231,0.061893,0.080559,0.109118,0.052399,0.180092,0.151729,0.083696
257,0.000000,0.069201,0.103339,0.183369,0.059775,0.117836,0.094912,0.060551,0.078337,0.119392,0.039695
258,0.000000,0.114193,0.118400,0.335627,0.064969,0.110938,0.072646,0.059657,0.155451,0.116234,0.034351
259,0.000000,0.256169,0.195810,0.167734,0.062966,0.085861,0.059179,0.059883,0.175110,0.087639,0.037253
260,0.000000,0.068853,0.257546,0.163900,0.085970,0.061176,0.041554,0.043598,0.158464,0.155780,0.026016
261,0.000000,0.101044,0.235057,0.185458,0.085555,0.112056,0.079506,0.049631,0.203913,0.089506,0.038248
262,0.000000,0.138620,0.115589,0.236868,0.044771,0.159488,0.109392,0.040804,0.178507,0.101506,0.064623
263,0.000000,0.089763,0.132015,0.264784,0.048907,0.147890,0.095916,0.047353,0.202969,0.156097,0.063501
264,0.000000,0.163283,0.141496,0.213495,0.057996,0.132481,0.125595,0.072203,0.144340,0.142945,0.052921
265,0.000000,0.082616,0.091582,0.295152,0.052280,0.145890,0.070776,0.037667,0.134155,0.062944,0.077519
266,0.000000,0.082898,0.158076,0.328360,0.047768,0.118301,0.107845,0.102929,0.153951,0.087449,0.075929
267,0.000000,0.118855,0.131411,0.208391,0.071758,0.135411,0.126466,0.053484,0.116715,0.109316,0.040131
268,0.000000,0.068891,0.091308,0.271358,0.082723,0.130995,0.173426,0.075170,0.177916,0.093564,0.038239
269,0.000000,0.111986,0.118190,0.103145,0.097305,0.172769,0.121051,0.038447,0.155349,0.130676,0.046797
270,0.000000,0.057993,0.194419,0.161915,0.035028,0.164803,0.085288,0.056044,0.191497,0.159770,0.046029
271,0.000000,0.081052,0.260396,0.199141,0.094157,0.136243,0.113005,0.039632,0.153446,0.156380,0.035519
272,0.000000,0.084671,0.193929,0.159336,0.082720,0.089616,0.081222,0.052008,0.213816,0.128428,0.022355
273,0.000000,0.086778,0.108556,0.239599,0.052578,0.100230,0.085619,0.077523,0.126078,0.116419,0.028365
274,0.000000,0.101956,0.123582,0.148947,0.091380,0.167400,0.120336,0.029757,0.158207,0.082669,0.029951
275,0.000000,0.112848,0.108193,0.139563,0.118256,0.076129,0.116781,0.051187,0.130429,0.136304,0.025039
276,0.000000,0.079961,0.203077,0.164493,0.095554,0.091675,0.068061,0.047937,0.154217,0.109350,0.031005
277,0.000000,0.146438,0.151856,0.210434,0.094318,0.144588,0.096558,0.071793,0.161350,0.123876,0.026756
278,0.000000,0.048633,0.135453,0.120344,0.075833,0.085038,0.084066,0.041687,0.154752,0.154484,0.027324
279,0.000000,0.086799,0.130494,0.317381,0.119158,0.106106,0.071777,0.029893,0.058470,0.069517,0.021400
280,0.000000,0.053915,0.068849,0.109021,0.211555,0.119896,0.100038,0.046008,0.104593,0.094772,0.025534
281,0.000000,0.073604,0.081964,0.172644,0.072888,0.073782,0.102942,0.035693,0.127107,0.101238,0.038147
282,0.000000,0.088174,0.143966,0.145547,0.085180,0.057903,0.077748,0.046956,0.146951,0.149560,0.041989
283,0.000000,0.066002,0.088671,0.233597,0.079753,0.058809,0.061736,0.040039,0.179208,0.262320,0.044220
284,0.000000,0.050283,0.064041,0.203584,0.148311,0.062222,0.044907,0.051082,0.177153,0.297063,0.050370
285,0.000000,0.050711,0.102416,0.214467,0.097316,0.094572,0.039183,0.054456,0.180259,0.170895,0.046589
286,0.000000,0.043139,0.132761,0.148887,0.141126,0.084476,0.060639,0.054988,0.187752,0.123629,0.025865
287,0.000000,0.053803,0.087316,0.229778,0.175233,0.097997,0.063667,0.063337,0.159297,0.139416,0.020700
288,0.000000,0.073678,0.091461,0.206756,0.172507,0.171135,0.061110,0.056747,0.313455,0.090206,0.027229
289,0.000000,0.093216,0.093079,0.129698,0.095811,0.088117,0.068761,0.079895,0.254574,0.171945,0.017472
290,0.000000,0.055412,0.115364,0.169127,0.180598,0.101599,0.079627,0.051132,0.174049,0.171032,0.008918
291,0.000000,0.069916,0.195047,0.208834,0.140425,0.152947,0.086483,0.086645,0.137414,0.174997,0.016207
292,0.000000,0.151241,0.147474,0.262646,0.213784,0.204951,0.079356,0.053002,0.090388,0.153079,0.015617
293,0.000000,0.079188,0.152332,0.294710,0.162879,0.125107,0.041708,0.053292,0.098388,0.083244,0.021492
294,0.000000,0.062161,0.199190,0.294113,0.118885,0.232376,0.082448,0.043996,0.146980,0.142631,0.019482
295,0.000000,0.061819,0.122654,0.086804,0.140738,0.168553,0.118848,0.098339,0.134097,0.095662,0.017386
296,0.000000,0.058992,0.118792,0.075280,0.125972,0.261944,0.118060,0.132708,0.172073,0.097012,0.014591
297,0.000000,0.052937,0.059499,0.101062,0.102561,0.167750,0.085672,0.128837,0.146368,0.058122,0.021050
298,0.000000,0.056322,0.107379,0.123621,0.185997,0.201047,0.075959,0.134827,0.171423,0.069793,0.035843
299,0.000000,0.056634,0.125341,0.066121,0.206965,0.184611,0.074933,0.185547,0.146652,0.082441,0.032682
300,0.000000,0.046664,0.065895,0.115508,0.138293,0.120867,0.100477,0.165382,0.222577,0.081123,0.039322
301,0.000000,0.059927,0.125232,0.078714,0.097638,0.165579,0.127531,0.124087,0.141958,0.084843,0.044170
302,0.000000,0.063746,0.086384,0.058935,0.157105,0.183032,0.105752,0.173103,0.101027,0.079158,0.032600
303,0.000000,0.086342,0.135375,0.080166,0.130655,0.097284,0.090667,0.268697,0.118992,0.102079,0.037719
304,0.000000,0.094392,0.119512,0.082539,0.140255,0.114479,0.057673,0.202155,0.109454,0.104984,0.067506
305,0.000000,0.066485,0.116027,0.072943,0.112150,0.114818,0.094091,0.199371,0.093335,0.172868,0.046902
306,0.000000,0.083634,0.093195,0.057187,0.088280,0.189459,0.115090,0.261367,0.112110,0.180624,0.070374
307,0.000000,0.053127,0.081361,0.056632,0.097322,0.194908,0.203180,0.153954,0.191607,0.161601,0.051656
308,0.000000,0.113180,0.043937,0.054273,0.053235,0.126096,0.111287,0.126075,0.219703,0.168445,0.044677
309,0.000000,0.095209,0.080878,0.095932,0.157973,0.168936,0.107235,0.112495,0.205606,0.208513,0.055311
310,0.000000,0.099262,0.061107,0.079656,0.089298,0.170919,0.101665,0.159228,0.116470,0.177776,0.033216
311,0.000000,0.134034,0.105440,0.073021,0.126283,0.169615,0.143861,0.117037,0.118005,0.091154,0.072422
312,0.000000,0.113774,0.103769,0.071992,0.082292,0.145526,0.171932,0.096709,0.095128,0.118031,0.045808
313,0.000000,0.173293,0.101221,0.099472,0.131040,0.146517,0.236337,0.102714,0.130845,0.125500,0.057011
314,0.000000,0.100862,0.154280,0.081554,0.076818,0.244013,0.120336,0.119374,0.145007,0.120973,0.060793
315,0.000000,0.169757,0.082323,0.088761,0.102672,0.215404,0.115427,0.119727,0.116672,0.110824,0.043782
316,0.000000,0.133635,0.107328,0.115464,0.090088,0.184538,0.049942,0.104133,0.131103,0.134741,0.059644
317,0.000000,0.086628,0.078825,0.133390,0.063492,0.203938,0.084352,0.085867,0.101384,0.086277,0.060347
318,0.000000,0.202706,0.101567,0.148884,0.054097,0.092003,0.069021,0.091524,0.093401,0.109380,0.041180
319,0.000000,0.091982,0.204909,0.053575,0.062029,0.177916,0.080705,0.101820,0.095212,0.133558,0.033863
320,0.000000,0.122422,0.066270,0.069058,0.056190,0.092424,0.117793,0.059854,0.118791,0.081349,0.038588
321,0.000000,0.119147,0.091235,0.076090,0.098819,0.122264,0.065092,0.122723,0.071733,0.170421,0.049961
322,0.000000,0.144750,0.201087,0.060050,0.081963,0.082702,0.051383,0.072481,0.108277,0.104412,0.043670
323,0.000000,0.166912,0.141325,0.046103,0.069112,0.081604,0.085467,0.124584,0.129270,0.074897,0.035785
324,0.000000,0.137339,0.095707,0.066781,0.061286,0.121409,0.045665,0.127534,0.091282,0.100527,0.061465
325,0.000000,0.139012,0.120195,0.068138,0.055819,0.106551,0.052419,0.138856,0.101197,0.084937,0.038543
326,0.000000,0.109646,0.084793,0.106990,0.054731,0.119779,0.070582,0.096735,0.071816,0.162203,0.037580
327,0.000000,0.115329,0.143810,0.097624,0.088861,0.119820,0.053419,0.123362,0.114804,0.123384,0.046866
328,0.000000,0.080059,0.099231,0.125617,0.039042,0.084937,0.064212,0.143736,0.076906,0.115574,0.035407
329,0.000000,0.116022,0.128658,0.104910,0.036145,0.104843,0.056587,0.110737,0.095077,0.083041,0.047506
330,0.000000,0.083710,0.121536,0.153661,0.038681,0.084635,0.072263,0.147333,0.124230,0.076415,0.036566
331,0.000000,0.058180,0.048873,0.157207,0.035436,0.096121,0.117686,0.198615,0.117020,0.097673,0.033107
332,0.000000,0.053764,0.110550,0.155618,0.062328,0.059076,0.071584,0.145562,0.181765,0.137661,0.054289
333,0.000000,0.095967,0.102607,0.174980,0.061949,0.124484,0.057995,0.151352,0.218881,0.113724,0.028228
334,0.000000,0.039730,0.081539,0.158034,0.092395,0.106148,0.061033,0.111633,0.219811,0.119375,0.033786
335,0.000000,0.054423,0.099745,0.226353,0.064985,0.247055,0.079197,0.252772,0.120212,0.131882,0.031614
336,0.000000,0.071877,0.110067,0.277626,0.067439,0.081196,0.139101,0.135393,0.156047,0.123766,0.037406
337,0.000000,0.112072,0.099398,0.261980,0.173608,0.101356,0.215388,0.088137,0.155737,0.083366,0.049174
338,0.000000,0.062728,0.057172,0.245178,0.096626,0.084610,0.095886,0.119648,0.129456,0.041731,0.052667
339,0.000000,0.092309,0.076900,0.299531,0.243628,0.055232,0.167536,0.085109,0.087040,0.061456,0.042991
340,0.000000,0.116164,0.062328,0.114445,0.125233,0.059443,0.137943,0.070726,0.201733,0.101632,0.023577
341,0.000000,0.068830,0.049629,0.300192,0.102441,0.081010,0.128421,0.062287,0.189009,0.139425,0.038849
342,0.000000,0.066343,0.063655,0.297927,0.070838,0.078114,0.079928,0.059445,0.250745,0.078402,0.035360
343,0.000000,0.064380,0.113705,0.250697,0.052552,0.129171,0.078191,0.035495,0.218381,0.064040,0.026695
344,0.000000,0.060422,0.135870,0.336843,0.051112,0.121550,0.098520,0.048645,0.202474,0.124961,0.052320
345,0.000000,0.074652,0.103754,0.359047,0.098508,0.090795,0.039279,0.088343,0.169885,0.125685,0.066909
346,0.000000,0.039930,0.077975,0.312624,0.086892,0.078472,0.064982,0.068379,0.183099,0.129030,0.058527
347,0.000000,0.110548,0.097839,0.310963,0.128866,0.090418,0.084454,0.067768,0.098692,0.101664,0.091666
348,0.000000,0.109307,0.155505,0.318057,0.095468,0.072118,0.119787,0.091331,0.120601,0.096170,0.098008
349,0.000000,0.104258,0.146277,0.146682,0.076052,0.091042,0.082707,0.096057,0.058964,0.138605,0.064084
350,0.000000,0.106952,0.105187,0.120556,0.092932,0.056595,0.130160,0.106541,0.092531,0.086415,0.053548
351,0.000000,0.123198,0.105815,0.208351,0.058436,0.061799,0.179144,0.074812,0.086905,0.060815,0.065503
352,0.000000,0.091526,0.106918,0.193504,0.089710,0.079738,0.055454,0.089931,0.104172,0.099981,0.047353
353,0.000000,0.101919,0.117844,0.553447,0.069973,0.115123,0.160551,0.073640,0.119558,0.134735,0.037727
354,0.000000,0.099029,0.125976,0.260352,0.078451,0.077144,0.070088,0.051213,0.086752,0.144137,0.030373
355,0.000000,0.097845,0.117910,0.188213,0.121910,0.096546,0.076959,0.045397,0.089708,0.080057,0.036632
356,0.000000,0.083807,0.152281,0.238300,0.085631,0.158316,0.104370,0.060403,0.156001,0.145214,0.026159
357,0.000000,0.086493,0.195909,0.210864,0.068082,0.083149,0.081205,0.070369,0.098393,0.064973,0.030456
358,0.000000,0.066035,0.155814,0.176996,0.062530,0.081114,0.093257,0.039746,0.155602,0.083431,0.042121
359,0.000000,0.062545,0.228099,0.189516,0.090167,0.118259,0.093585,0.060522,0.137349,0.067168,0.035499
360,0.000000,0.107260,0.145874,0.285444,0.076929,0.093357,0.085011,0.038721,0.183205,0.214621,0.038562
361,0.000000,0.211958,0.204636,0.288718,0.077965,0.110885,0.148086,0.059190,0.140657,0.165873,0.033744
362,0.000000,0.148730,0.119107,0.327132,0.070849,0.099073,0.187461,0.065777,0.112569,0.075017,0.065490
363,0.000000,0.185438,0.150579,0.357836,0.058118,0.107670,0.193280,0.065813,0.109502,0.212525,0.055170
364,0.000000,0.088223,0.121602,0.295897,0.058940,0.192970,0.115995,0.081361,0.071677,0.107945,0.042402
365,0.000000,0.092515,0.156757,0.231584,0.108060,0.229434,0.107819,0.054713,0.090894,0.095022,0.048998
366,0.000000,0.099174,0.087334,0.220134,0.110980,0.147645,0.102021,0.060877,0.158544,0.142066,0.041349
367,0.000000,0.082081,0.137049,0.122115,0.075714,0.122018,0.057772,0.048259,0.159635,0.115970,0.069136
368,0.000000,0.123276,0.132892,0.214376,0.088624,0.095290,0.071022,0.047062,0.309892,0.159850,0.036439
369,0.000000,0.114870,0.184956,0.362670,0.056959,0.115598,0.071508,0.063605,0.151149,0.098589,0.036692
370,0.000000,0.086240,0.157960,0.216333,0.091092,0.074205,0.142123,0.052102,0.161175,0.120255,0.033731
371,0.000000,0.078579,0.119427,0.262532,0.049848,0.081247,0.166404,0.041007,0.183720,0.200516,0.029921
372,0.000000,0.048136,0.100061,0.213152,0.046533,0.122684,0.161855,0.085023,0.208684,0.145356,0.032496
373,0.000000,0.086541,0.139213,0.140879,0.092266,0.097277,0.120064,0.062793,0.276157,0.095375,0.029982
374,0.000000,0.067228,0.258687,0.115619,0.068039,0.086849,0.073587,0.052828,0.217913,0.146152,0.037925
375,0.000000,0.068575,0.187539,0.132058,0.106277,0.115295,0.058210,0.045819,0.162751,0.191722,0.045723
376,0.000000,0.074753,0.140478,0.256780,0.109298,0.097001,0.079150,0.035090,0.100593,0.098595,0.048007
377,0.000000,0.054345,0.128514,0.203757,0.092675,0.073245,0.091577,0.042874,0.129894,0.111971,0.027627
378,0.000000,0.128905,0.104081,0.183667,0.138773,0.089684,0.196541,0.051715,0.162921,0.117516,0.021353
379,0.000000,0.063734,0.070683,0.169866,0.138692,0.071039,0.103243,0.071427,0.179688,0.091958,0.024564
380,0.000000,0.117973,0.091698,0.178950,0.094718,0.035486,0.140141,0.065532,0.249651,0.151694,0.029626
381,0.000000,0.059485,0.083107,0.181884,0.069785,0.065694,0.087689,0.052692,0.167402,0.176138,0.043569
382,0.000000,0.094742,0.104124,0.210877,0.119163,0.056858,0.069965,0.054519,0.129512,0.203051,0.065853
383,0.000000,0.052313,0.102389,0.224239,0.079099,0.082885,0.104041,0.045516,0.216802,0.196280,0.059040
384,0.000000,0.062086,0.061480,0.101815,0.120537,0.079400,0.117442,0.052440,0.196514,0.239864,0.030840
385,0.000000,0.053424,0.093386,0.201640,0.155292,0.175541,0.083736,0.046028,0.284760,0.179772,0.017538
386,0.000000,0.102189,0.092213,0.164600,0.185452,0.161683,0.061960,0.092830,0.276819,0.222423,0.030035
387,0.000000,0.069675,0.111454,0.133385,0.117752,0.087319,0.065544,0.060538,0.171163,0.149711,0.023101
388,0.000000,0.074750,0.097220,0.173313,0.164074,0.120980,0.055960,0.043153,0.196966,0.079739,0.010870
389,0.000000,0.147894,0.157042,0.249508,0.159639,0.205500,0.051225,0.055076,0.135049,0.111690,0.015752
390,0.000000,0.085713,0.140759,0.272894,0.139396,0.114097,0.070866,0.052021,0.232755,0.092375,0.032569
391,0.000000,0.100182,0.208955,0.442974,0.157096,0.180110,0.042888,0.060377,0.101739,0.054066,0.019325
392,0.000000,0.062188,0.127567,0.249412,0.090893,0.150651,0.049092,0.037978,0.199080,0.107369,0.024145
393,0.000000,0.077376,0.088210,0.049994,0.087368,0.443961,0.099598,0.146489,0.103155,0.103128,0.025562
394,0.000000,0.052159,0.090885,0.064289,0.185198,0.260029,0.140320,0.097838,0.174839,0.080290,0.019804
395,0.000000,0.053635,0.081093,0.173310,0.197334,0.224353,0.240908,0.106470,0.172492,0.086835,0.031871
396,0.000000,0.054858,0.100561,0.097902,0.104550,0.235293,0.177233,0.110838,0.161666,0.057734,0.022824
397,0.000000,0.060895,0.088753,0.050365,0.264052,0.243933,0.117334,0.148500,0.104972,0.124764,0.025066
398,0.000000,0.047068,0.095518,0.088494,0.227635,0.113451,0.114746,0.186733,0.224896,0.080151,0.033395
399,0.000000,0.057640,0.077589,0.118319,0.225906,0.217483,0.094080,0.164997,0.082972,0.058396,0.032916
400,0.000000,0.064009,0.085621,0.062811,0.238611,0.120934,0.092416,0.164680,0.075247,0.109185,0.050669
401,0.000000,0.094479,0.059461,0.084125,0.150558,0.142545,0.107787,0.411883,0.103021,0.120239,0.040316
402,0.000000,0.076461,0.082014,0.063958,0.227222,0.198608,0.129479,0.246110,0.115197,0.137326,0.060381
403,0.000000,0.067042,0.100729,0.111010,0.103491,0.129322,0.197452,0.225887,0.116607,0.150609,0.056106
404,0.000000,0.086797,0.119038,0.077175,0.141388,0.192639,0.117340,0.320849,0.172110,0.168826,0.039300
405,0.000000,0.068397,0.072924,0.085229,0.086172,0.168020,0.093818,0.271158,0.128279,0.204047,0.062854
406,0.000000,0.104710,0.062780,0.063163,0.108718,0.154414,0.084349,0.160849,0.156491,0.124419,0.041251
407,0.000000,0.085838,0.069857,0.076313,0.151730,0.137804,0.070956,0.187211,0.181529,0.137017,0.031688
408,0.000000,0.100897,0.099841,0.061450,0.203916,0.133478,0.122362,0.151494,0.121966,0.100495,0.052249
409,0.000000,0.099183,0.099275,0.097727,0.207876,0.144639,0.101047,0.166449,0.101172,0.172934,0.036010
410,0.000000,0.106464,0.088699,0.053313,0.091129,0.211524,0.140004,0.082643,0.130666,0.159952,0.077237
411,0.000000,0.163069,0.079493,0.069557,0.098611,0.189460,0.236794,0.133000,0.125459,0.134749,0.058696
412,0.000000,0.180026,0.118166,0.100101,0.130556,0.228501,0.112840,0.133674,0.088982,0.097107,0.125880
413,0.000000,0.154255,0.117541,0.080038,0.096924,0.193524,0.139439,0.287590,0.093937,0.151250,0.062767
414,0.000000,0.160586,0.123878,0.133381,0.083631,0.248291,0.099127,0.098767,0.095072,0.151364,0.062217
415,0.000000,0.151918,0.152040,0.102736,0.060233,0.193100,0.088248,0.177155,0.095652,0.092730,0.038439
416,0.000000,0.132466,0.087448,0.094621,0.103757,0.168440,0.084777,0.103402,0.107793,0.097537,0.042076
417,0.000000,0.085192,0.097968,0.113955,0.103512,0.159639,0.089230,0.097789,0.086612,0.074197,0.034726
418,0.000000,0.091510,0.064534,0.071884,0.165560,0.193379,0.071104,0.092533,0.055504,0.125143,0.061148
419,0.000000,0.108207,0.094628,0.067553,0.069048,0.136138,0.066477,0.059524,0.096671,0.099706,0.078776
420,0.000000,0.136728,0.113977,0.034928,0.114538,0.163004,0.070582,0.095747,0.109911,0.121566,0.072687
421,0.000000,0.070675,0.080849,0.042454,0.097691,0.108265,0.041091,0.161464,0.144559,0.095427,0.062034
422,0.000000,0.099433,0.118601,0.046411,0.104122,0.156005,0.051790,0.176344,0.064879,0.114316,0.074057
423,0.000000,0.113669,0.050584,0.066102,0.067794,0.134033,0.061892,0.109676,0.061025,0.198643,0.054025
424,0.000000,0.081426,0.068409,0.101785,0.089643,0.097866,0.066991,0.097123,0.062424,0.243963,0.076866
425,0.000000,0.124367,0.083472,0.105637,0.062628,0.083591,0.075061,0.173874,0.124979,0.194143,0.038225
426,0.000000,0.115510,0.125531,0.088103,0.064822,0.065830,0.055490,0.144539,0.170179,0.115697,0.023052
427,0.000000,0.060696,0.098710,0.098099,0.035114,0.098114,0.133142,0.134851,0.097011,0.122589,0.037504
428,0.000000,0.079199,0.143360,0.123187,0.108147,0.078935,0.100923,0.131920,0.079600,0.143961,0.040280
429,0.000000,0.064063,0.117000,0.188345,0.076183,0.072537,0.088170,0.118741,0.142617,0.084630,0.020644
430,0.000000,0.053913,0.111798,0.117309,0.038996,0.088560,0.077621,0.110162,0.213822,0.078830,0.035066
431,0.000000,0.073984,0.105454,0.205241,0.081723,0.096113,0.153631,0.122294,0.112933,0.123236,0.022384
432,0.000000,0.054299,0.090780,0.105601,0.084398,0.090658,0.085370,0.075179,0.178083,0.134722,0.047103
433,0.000000,0.050558,0.144742,0.225023,0.084399,0.106621,0.091227,0.188873,0.126149,0.164354,0.045219
434,0.000000,0.071264,0.072507,0.194752,0.069286,0.069794,0.079965,0.154582,0.226031,0.132178,0.055436
435,0.000000,0.095471,0.096845,0.140248,0.059531,0.095126,0.156688,0.130885,0.164440,0.090682,0.032738
436,0.000000,0.058335,0.096014,0.195416,0.078948,0.085399,0.142941,0.122637,0.132031,0.086124,0.101224
437,0.000000,0.104750,0.063728,0.126446,0.146210,0.082420,0.086657,0.128752,0.120916,0.083818,0.071850
438,0.000000,0.090473,0.077224,0.128970,0.128322,0.095610,0.125002,0.041132,0.230169,0.111878,0.026340
